sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr15:6459616-6459639	C9	24.676	82.657	24.676	82.657	1.7041	1680.9	148.95	4.7508	1	1.0355e-06	2.071e-06	5.4703e-05	True
chr6:129595428-129595451	KLRD1	36.065	112.02	36.065	112.02	1.6085	2884.8	256.01	4.7473	1	1.0435e-06	2.0869e-06	5.4809e-05	True
chr1:180074616-180074639	CDC42BPA	620.7	1230.1	620.7	1230.1	0.98562	1.8567e+05	16517	4.7415	1	1.0605e-06	2.121e-06	5.5388e-05	True
chr17:37020613-37020636	MOG	19.931	69.606	19.931	69.606	1.7542	1233.8	110.06	4.7351	1	1.127e-06	2.2539e-06	5.8526e-05	True
chr16:14093943-14093966	2900011O08RIK	143.31	349.12	143.31	349.12	1.2787	21178	1895.8	4.7267	1	1.1414e-06	2.2828e-06	5.8942e-05	True
chr18:38254310-38254333	0610009O20RIK	60.742	170.75	60.742	170.75	1.476	6051.3	542.54	4.723	1	1.1671e-06	2.3343e-06	5.9935e-05	True
chr2:121414143-121414166	PDIA3	18.033	64.168	18.033	64.168	1.7757	1064.2	95.563	4.7195	1	1.2221e-06	2.4442e-06	6.241e-05	True
chr6:49406802-49406825	STK31	16.134	58.73	16.134	58.73	1.8016	907.2	81.72	4.712	1	1.2739e-06	2.5478e-06	6.434e-05	True
chrX:135745277-135745300	ARMCX5	93.011	242.53	93.011	242.53	1.3732	11179	1007.6	4.7105	1	1.2378e-06	2.4756e-06	6.2862e-05	True
chr19:59937248-59937271	RAB11FIP2	3.7963	19.577	3.7963	19.577	2.101	124.51	11.236	4.7078	1	1.4368e-06	2.8736e-06	7.0626e-05	True
chr10:24027581-24027604	TAAR7D	294.22	641.68	294.22	641.68	1.1223	60366	5465.2	4.7001	1	1.3002e-06	2.6004e-06	6.5143e-05	True
chr5:111418819-111418842	MN1	90.163	236.01	90.163	236.01	1.3784	10635	962.97	4.6999	1	1.304e-06	2.608e-06	6.5143e-05	True
chr2:110794980-110795003	ANO3	223.04	505.73	223.04	505.73	1.1775	39959	3632	4.6908	1	1.3606e-06	2.7212e-06	6.7603e-05	True
chr7:12152732-12152755	VMN1R78	109.14	276.25	109.14	276.25	1.3318	13962	1272.6	4.6844	1	1.4058e-06	2.8116e-06	6.9473e-05	True
chr6:142767842-142767865	CMAS	31.32	98.971	31.32	98.971	1.6291	2288.4	209.2	4.6773	1	1.476e-06	2.952e-06	7.2166e-05	True
chr11:59328616-59328639	WNT9A	46.505	135.95	46.505	135.95	1.5275	4000.2	368.91	4.6569	1	1.6176e-06	3.2353e-06	7.857e-05	True
chr9:22424293-22424316	9530077C05RIK	75.927	203.38	75.927	203.38	1.4097	8122.3	749.91	4.6542	1	1.6304e-06	3.2609e-06	7.857e-05	True
chr2:87509362-87509385	PRAMEL6	87.316	228.4	87.316	228.4	1.3771	9951.7	919	4.6538	1	1.6326e-06	3.2652e-06	7.857e-05	True
chr4:150087865-150087888	GPR157	49.353	142.48	49.353	142.48	1.5107	4335.9	401.9	4.6451	1	1.7112e-06	3.4224e-06	8.1923e-05	True
chr11:106213145-106213168	CCDC47	30.371	95.709	30.371	95.709	1.6242	2134.5	200.21	4.6177	1	1.9717e-06	3.9434e-06	9.3421e-05	True
chr1:177743293-177743316	1700016C15RIK	132.87	323.02	132.87	323.02	1.2752	18077	1696.9	4.6159	1	1.9584e-06	3.9168e-06	9.3273e-05	True
chr17:35017834-35017857	D17H6S56E-3	107.25	269.72	107.25	269.72	1.3225	13199	1240.4	4.6134	1	1.9832e-06	3.9664e-06	9.3485e-05	True
chr13:97198027-97198050	HEXB	37.014	112.02	37.014	112.02	1.572	2813.1	265.72	4.6015	1	2.122e-06	4.2441e-06	9.9014e-05	True
chr3:10206054-10206077	FABP4	71.182	191.42	71.182	191.42	1.4145	7228.3	682.81	4.6013	1	2.1057e-06	4.2113e-06	9.8752e-05	True
chr17:69387852-69387875	ZFP161	90.163	232.75	90.163	232.75	1.3584	10165	962.97	4.5947	1	2.1705e-06	4.341e-06	0.00010076	True
chr10:115376485-115376508	THAP2	112.94	280.6	112.94	280.6	1.3054	14055	1337.8	4.5839	1	2.284e-06	4.568e-06	0.0001055	True
chr7:19387343-19387366	ERCC2	289.47	0	289.47	0	-8.1823	41897	5335.5	4.5752	2.3791e-06	1	4.7582e-06	0.00010934	False
chr5:103876153-103876176	KLHL8	462.21	933.16	462.21	933.16	1.012	1.109e+05	10664	4.5606	1	2.5503e-06	5.1006e-06	0.00011663	True
chr13:15720230-15720253	GLI3	17.084	59.818	17.084	59.818	1.7498	913.11	88.558	4.5411	1	2.8983e-06	5.7966e-06	0.00013124	True
chr2:180974060-180974083	ARFGAP1	47.454	135.95	47.454	135.95	1.4989	3915.7	379.8	4.5409	1	2.8218e-06	5.6436e-06	0.00012841	True
chr9:123660390-123660413	SLC6A20A	74.978	197.94	74.978	197.94	1.3887	7560.2	736.33	4.5315	1	2.9361e-06	5.8723e-06	0.0001323	True
chr3:88726297-88726320	RIT1	83.52	216.43	83.52	216.43	1.3632	8832.9	861.41	4.5286	1	2.9757e-06	5.9514e-06	0.0001332	True
chr17:34611309-34611332	AGPAT1	74.029	195.77	74.029	195.77	1.391	7410.2	722.83	4.5281	1	2.9851e-06	5.9703e-06	0.0001332	True
chr4:92146745-92146768	IZUMO3	142.36	338.24	142.36	338.24	1.2426	19185	1877.4	4.5207	1	3.0832e-06	6.1665e-06	0.00013691	True
chr5:21425395-21425418	FAM185A	13.287	48.942	13.287	48.942	1.8055	635.63	62.261	4.5187	1	3.2621e-06	6.5242e-06	0.00014416	True
chr11:69001728-69001751	PFAS	27.524	87.008	27.524	87.008	1.6255	1769.2	173.99	4.5097	1	3.3072e-06	6.6143e-06	0.00014545	True
chr2:88864932-88864955	OLFR1206	288.52	616.67	288.52	616.67	1.0932	53840	5309.7	4.5033	1	3.3455e-06	6.691e-06	0.00014644	True
chr1:173865387-173865410	MNDAL	64.538	174.02	64.538	174.02	1.4171	5992.7	592.35	4.4982	1	3.4403e-06	6.8807e-06	0.00014917	True
chr3:107298017-107298040	SLC16A4	198.36	447	198.36	447	1.1681	30912	3056.1	4.4977	1	3.4344e-06	6.8689e-06	0.00014917	True
chr1:94024524-94024547	NEU4	142.36	337.16	142.36	337.16	1.238	18972	1877.4	4.4956	1	3.4704e-06	6.9407e-06	0.00014976	True
chr8:70600421-70600444	SSBP4	141.41	334.98	141.41	334.98	1.2383	18734	1859.1	4.4893	1	3.5753e-06	7.1506e-06	0.00015357	True
chr2:126729264-126729287	USP8	57.894	158.79	57.894	158.79	1.44	5089.9	506.13	4.4848	1	3.6682e-06	7.3364e-06	0.00015683	True
chr4:44984513-44984536	GRHPR	35.116	105.5	35.116	105.5	1.5601	2476.7	246.41	4.4836	1	3.7166e-06	7.4333e-06	0.00015692	True
chr2:85770076-85770099	OLFR1013	50.302	141.39	50.302	141.39	1.4727	4148.3	413.1	4.4815	1	3.7303e-06	7.4607e-06	0.00015692	True
chr1:93773842-93773865	ATG4B	54.098	150.09	54.098	150.09	1.4553	4607.1	458.86	4.4812	1	3.7335e-06	7.467e-06	0.00015692	True
chr9:57421128-57421151	PPCDC	51.251	143.56	51.251	143.56	1.4682	4260.8	424.39	4.481	1	3.7386e-06	7.4772e-06	0.00015692	True
chr10:80259788-80259811	GAMT	65.487	175.1	65.487	175.1	1.4053	6007.9	605.01	4.4565	1	4.1819e-06	8.3637e-06	0.00017473	True
chr13:84260170-84260193	TMEM161B	167.04	383.92	167.04	383.92	1.1958	23519	2373.8	4.4515	1	4.2651e-06	8.5301e-06	0.0001774	True
chr10:110759808-110759831	E2F7	42.709	122.9	42.709	122.9	1.5032	3215.2	326.35	4.4389	1	4.5613e-06	9.1226e-06	0.00018886	True
chr7:19414918-19414941	CKM	56.945	155.53	56.945	155.53	1.4336	4859.1	494.17	4.4346	1	4.636e-06	9.2719e-06	0.00019024	True
chr5:3661901-3661924	4930511M11RIK	154.7	358.91	154.7	358.91	1.2088	20850	2120.9	4.4342	1	4.6231e-06	9.2463e-06	0.00019024	True
chr5:3957687-3957710	AKAP9	132.87	315.4	132.87	315.4	1.2409	16659	1696.9	4.4311	1	4.6914e-06	9.3828e-06	0.00019166	True
chr13:43376713-43376736	SIRT5	182.22	412.2	182.22	412.2	1.1732	26444	2697.6	4.4279	1	4.7593e-06	9.5186e-06	0.00019357	True
chr4:44984506-44984529	GRHPR	6.6436	28.278	6.6436	28.278	1.9375	234.01	23.907	4.4246	0.99999	5.2925e-06	1.0585e-05	0.00021337	True
chr18:84871597-84871620	CYB5	75.927	196.86	75.927	196.86	1.3629	7311.8	749.91	4.4159	0.99999	5.0426e-06	1.0085e-05	0.00020419	True
chr4:93335203-93335226	TUSC1	20.88	68.519	20.88	68.519	1.6678	1134.7	117.54	4.3941	0.99999	5.7168e-06	1.1434e-05	0.00022847	True
chr7:24229797-24229820	ZFP109	114.84	277.34	114.84	277.34	1.2647	13203	1370.8	4.389	0.99999	5.6986e-06	1.1397e-05	0.00022847	True
chr7:23417856-23417879	NLRP5	55.047	150.09	55.047	150.09	1.4307	4516.4	470.53	4.3814	0.99999	5.9277e-06	1.1855e-05	0.00023588	True
chr9:95670104-95670127	PCOLCE2	43.658	123.99	43.658	123.99	1.4848	3226.3	336.83	4.3769	0.99999	6.0727e-06	1.2145e-05	0.0002406	True
chr2:32299231-32299254	GOLGA2	47.454	132.69	47.454	132.69	1.4642	3632.3	379.8	4.3735	0.99999	6.1601e-06	1.232e-05	0.00024302	True
chr3:88726365-88726388	RIT1	60.742	162.05	60.742	162.05	1.401	5131.9	542.54	4.3495	0.99999	6.8543e-06	1.3709e-05	0.00026925	True
chr3:51677586-51677609	MGST2	27.524	84.833	27.524	84.833	1.5894	1642.2	173.99	4.3448	0.99999	7.1018e-06	1.4204e-05	0.00027778	True
chr16:76293476-76293499	NRIP1	28.473	87.008	28.473	87.008	1.5783	1713.2	182.6	4.3318	0.99999	7.5261e-06	1.5052e-05	0.00029313	True
chr4:44984416-44984439	GRHPR	133.82	312.14	133.82	312.14	1.2158	15899	1714.7	4.3063	0.99999	8.3051e-06	1.661e-05	0.00032129	True
chr7:103840202-103840225	HBB-BH2	98.705	241.45	98.705	241.45	1.2819	10188	1098.8	4.3061	0.99999	8.319e-06	1.6638e-05	0.00032129	True
chr9:57700650-57700673	CYP1A1	125.28	294.74	125.28	294.74	1.2277	14358	1556.8	4.2948	0.99999	8.748e-06	1.7496e-05	0.00033645	True
chr5:140328705-140328728	FTSJ2	46.505	128.34	46.505	128.34	1.445	3348.2	368.91	4.2605	0.99999	1.0277e-05	2.0555e-05	0.00039199	True
chrX:62290478-62290501	4933402E13RIK	156.6	354.56	156.6	354.56	1.1738	19594	2159.2	4.2602	0.99999	1.0216e-05	2.0433e-05	0.00039128	True
chr9:39839717-39839740	OLFR971	155.65	352.38	155.65	352.38	1.1737	19352	2140	4.2527	0.99999	1.0563e-05	2.1125e-05	0.00039922	True
chr5:33663880-33663903	TACC3	68.334	176.19	68.334	176.19	1.3537	5816.5	643.53	4.2517	0.99999	1.0646e-05	2.1291e-05	0.00039922	True
chr1:65117120-65117143	D630023F18RIK	74.978	190.33	74.978	190.33	1.3324	6653	736.33	4.251	0.99999	1.0672e-05	2.1345e-05	0.00039922	True
chr12:75969395-75969418	SYNE2	222.09	477.46	222.09	477.46	1.1008	32607	3609.2	4.2507	0.99999	1.0656e-05	2.1312e-05	0.00039922	True
chr9:95985281-95985304	XRN1	130.02	302.35	130.02	302.35	1.2112	14848	1643.9	4.2502	0.99999	1.0684e-05	2.1368e-05	0.00039922	True
chr2:36859893-36859916	OLFR351	22.778	71.781	22.778	71.781	1.6139	1200.7	132.96	4.2499	0.99999	1.096e-05	2.192e-05	0.00040787	True
chr3:105011385-105011408	CTTNBP2NL	124.33	290.39	124.33	290.39	1.2172	13788	1539.6	4.2321	0.99999	1.1584e-05	2.3169e-05	0.00042937	True
chr2:88224569-88224592	OLFR1170	53.149	142.48	53.149	142.48	1.4058	3989.6	447.27	4.2237	0.99999	1.2088e-05	2.4176e-05	0.00044623	True
chrX:20908030-20908053	SYN1	111.04	263.2	111.04	263.2	1.2376	11576	1305	4.2119	0.99999	1.2675e-05	2.5351e-05	0.00046605	True
chr7:11847030-11847053	VMN1R74	130.97	302.35	130.97	302.35	1.2007	14685	1661.5	4.2044	0.99999	1.3098e-05	2.6196e-05	0.00047962	True
chr17:46125307-46125330	MRPS18A	613.11	79.395	613.11	79.395	-2.9333	1.4243e+05	16218	4.2034	1.3149e-05	0.99999	2.6298e-05	0.00047962	False
chr13:15548498-15548521	GLI3	92.061	224.05	92.061	224.05	1.274	8709.9	992.66	4.1891	0.99999	1.4027e-05	2.8055e-05	0.00050965	True
chr1:166269400-166269423	ILDR2	53.149	141.39	53.149	141.39	1.3948	3893.1	447.27	4.1723	0.99998	1.5169e-05	3.0338e-05	0.00054894	True
chr10:13182871-13182894	LTV1	130.02	299.09	130.02	299.09	1.1956	14291	1643.9	4.1698	0.99998	1.5255e-05	3.0511e-05	0.00054991	True
chr2:36452882-36452905	OLFR340	58.843	153.35	58.843	153.35	1.367	4465.9	518.18	4.1517	0.99998	1.6579e-05	3.3158e-05	0.00059529	True
chr7:24125808-24125831	ZFP112	70.232	177.28	70.232	177.28	1.3235	5729.4	669.63	4.1367	0.99998	1.7677e-05	3.5353e-05	0.00063223	True
chr2:87033823-87033846	OLFR1105	41.76	115.29	41.76	115.29	1.4433	2703	315.97	4.1363	0.99998	1.7812e-05	3.5623e-05	0.00063459	True
chr7:12193427-12193450	VMN1R80	38.913	108.76	38.913	108.76	1.4594	2439.3	285.49	4.1339	0.99998	1.8027e-05	3.6054e-05	0.00063978	True
chr9:49568459-49568482	NCAM1	61.691	158.79	61.691	158.79	1.3498	4714.1	554.86	4.1221	0.99998	1.8853e-05	3.7706e-05	0.00066397	True
chr3:34650560-34650583	SOX2	319.84	10.876	319.84	10.876	-4.7557	47730	6183	4.1211	1.8852e-05	0.99998	3.7705e-05	0.00066397	False
chr7:107933934-107933957	OLFR473	130.97	298	130.97	298	1.1799	13949	1661.5	4.0977	0.99998	2.0881e-05	4.1762e-05	0.00073259	True
chr10:41894059-41894082	SESN1	64.538	164.23	64.538	164.23	1.3341	4969	592.35	4.096	0.99998	2.11e-05	4.2201e-05	0.00073747	True
chr2:154206435-154206458	BPIFB1	140.46	315.4	140.46	315.4	1.1613	15302	1840.9	4.0773	0.99998	2.2791e-05	4.5582e-05	0.00079354	True
chr13:23011378-23011401	VMN1R213	54.098	141.39	54.098	141.39	1.3698	3809.8	458.86	4.075	0.99998	2.3143e-05	4.6286e-05	0.00079974	True
chr7:12193451-12193474	VMN1R80	629.24	1158.3	629.24	1158.3	0.87926	1.3995e+05	16856	4.075	0.99998	2.3011e-05	4.6022e-05	0.00079817	True
chrX:20920539-20920562	SYN1	11.389	40.241	11.389	40.241	1.735	416.22	50.227	4.0711	0.99998	2.4735e-05	4.947e-05	0.00084209	True
chr5:9435324-9435347	9330182L06RIK	34.167	96.796	34.167	96.796	1.4756	1961.2	236.93	4.0688	0.99998	2.3942e-05	4.7884e-05	0.00082425	True
chr4:86662180-86662203	PLIN2	59.792	153.35	59.792	153.35	1.3443	4376.6	530.32	4.0627	0.99998	2.4366e-05	4.8731e-05	0.00083571	True
chr9:37919096-37919119	OLFR878	141.41	316.49	141.41	316.49	1.1566	15326	1859.1	4.0605	0.99998	2.4501e-05	4.9002e-05	0.00083723	True
chr4:132541816-132541839	DNAJC8	381.53	745	381.53	745	0.9636	66056	8026.2	4.0571	0.99998	2.4842e-05	4.9684e-05	0.00084262	True
chr19:59937087-59937110	RAB11FIP2	58.843	151.18	58.843	151.18	1.3465	4262.7	518.18	4.0562	0.99997	2.5063e-05	5.0126e-05	0.00084698	True
chr5:107914414-107914437	FAM69A	50.302	132.69	50.302	132.69	1.3818	3393.7	413.1	4.0534	0.99997	2.5404e-05	5.0808e-05	0.00085536	True
chr8:85080354-85080377	WDR83	23.727	71.781	23.727	71.781	1.5575	1154.6	140.88	4.0486	0.99997	2.6364e-05	5.2728e-05	0.00088444	True
chr13:83592937-83592960	MEF2C	24.676	73.957	24.676	73.957	1.5456	1214.3	148.95	4.0379	0.99997	2.7564e-05	5.5129e-05	0.00091141	True
chr11:108923750-108923773	AXIN2	141.41	315.4	141.41	315.4	1.1517	15136	1859.1	4.0352	0.99997	2.7288e-05	5.4576e-05	0.00091116	True
chr3:10205982-10206005	FABP4	157.55	345.86	157.55	345.86	1.1294	17730	2178.4	4.0346	0.99997	2.7359e-05	5.4717e-05	0.00091116	True
chr17:34610983-34611006	AGPAT1	93.96	222.96	93.96	222.96	1.2378	8320.3	1022.6	4.0339	0.99997	2.7477e-05	5.4954e-05	0.00091141	True
chr14:49318948-49318971	SLC35F4	55.047	142.48	55.047	142.48	1.3561	3821.9	470.53	4.0305	0.99997	2.7988e-05	5.5976e-05	0.0009221	True
chr1:183098626-183098649	DISP1	25.625	76.132	25.625	76.132	1.5345	1275.5	157.16	4.0288	0.99997	2.8615e-05	5.7231e-05	0.00093606	True
chr13:58071639-58071662	KLHL3	116.74	267.55	116.74	267.55	1.1896	11372	1404	4.0248	0.99997	2.8533e-05	5.7067e-05	0.00093606	True
chr10:108631860-108631883	SYT1	210.7	442.65	210.7	442.65	1.0674	26902	3340	4.0136	0.99997	2.9905e-05	5.9809e-05	0.00097477	True
chr1:45912362-45912385	SLC40A1	171.78	370.87	171.78	370.87	1.1058	19818	2473.5	4.003	0.99997	3.1281e-05	6.2561e-05	0.001016	True
chr17:24474697-24474720	9930021D14RIK	37.963	104.41	37.963	104.41	1.4358	2207.5	275.55	4.0029	0.99997	3.164e-05	6.3281e-05	0.0010205	True
chr14:47381670-47381693	LGALS3	293.27	588.39	293.27	588.39	1.0021	43549	5439.2	4.0016	0.99997	3.1458e-05	6.2916e-05	0.0010182	True
chr3:36959488-36959511	4932438A13RIK	56.945	144.65	56.945	144.65	1.3298	3846.1	494.17	3.9454	0.99996	4.0047e-05	8.0095e-05	0.0012871	True
chrX:35963394-35963417	DOCK11	67.385	166.4	67.385	166.4	1.2916	4902.2	630.61	3.943	0.99996	4.0374e-05	8.0747e-05	0.0012931	True
chr2:163315887-163315910	TOX2	18.033	56.555	18.033	56.555	1.5965	741.99	95.563	3.9407	0.99996	4.1994e-05	8.3988e-05	0.0013265	True
chr10:76471605-76471628	MCM3AP	87.316	206.64	87.316	206.64	1.2334	7119.6	919	3.9363	0.99996	4.1462e-05	8.2924e-05	0.0013203	True
chr8:110221591-110221614	FTSJD1	97.756	227.31	97.756	227.31	1.209	8391.9	1083.4	3.9359	0.99996	4.1509e-05	8.3019e-05	0.0013203	True
chr16:14049407-14049430	2900011O08RIK	66.436	164.23	66.436	164.23	1.2929	4781.6	617.77	3.9345	0.99996	4.1846e-05	8.3691e-05	0.0013264	True
chr10:118150850-118150873	MDM1	334.08	652.56	334.08	652.56	0.96382	50715	6594.2	3.9219	0.99996	4.3921e-05	8.7841e-05	0.0013797	True
chr12:110693700-110693723	HSP90AA1	160.4	345.86	160.4	345.86	1.1037	17198	2236.4	3.9217	0.99996	4.398e-05	8.796e-05	0.0013797	True
chr3:158170703-158170726	LRRC7	126.23	281.69	126.23	281.69	1.1518	12084	1574.1	3.9183	0.99996	4.4621e-05	8.9242e-05	0.0013951	True
chr6:58215212-58215235	VMN1R27	68.334	167.49	68.334	167.49	1.281	4915.9	643.53	3.9087	0.99995	4.6559e-05	9.3119e-05	0.0014508	True
chr7:102928033-102928056	OLFR572	62.64	155.53	62.64	155.53	1.2984	4314	567.27	3.9	0.99995	4.8311e-05	9.6623e-05	0.0014967	True
chr14:59419292-59419315	SETDB2	118.64	266.46	118.64	266.46	1.1607	10926	1437.5	3.8989	0.99995	4.8358e-05	9.6717e-05	0.0014967	True
chr1:164249370-164249393	SLC19A2	81.621	193.59	81.621	193.59	1.2359	6268.8	833.07	3.8794	0.99995	5.2477e-05	0.00010495	0.0016187	True
chr1:87853430-87853453	DGKD	16.134	51.117	16.134	51.117	1.6049	611.89	81.72	3.8698	0.99994	5.6562e-05	0.00011312	0.0017273	True
chrX:145340935-145340958	LHFPL1	37.014	100.06	37.014	100.06	1.4106	1987.3	265.72	3.8676	0.99994	5.5609e-05	0.00011122	0.0017087	True
chr18:35736084-35736107	TMEM173	87.316	204.47	87.316	204.47	1.2182	6862.4	919	3.8645	0.99994	5.5766e-05	0.00011153	0.0017087	True
chr8:25038463-25038486	HTRA4	25.625	73.957	25.625	73.957	1.4933	1168	157.16	3.8553	0.99994	5.9002e-05	0.000118	0.0017782	True
chr13:62172237-62172260	ZFP808	230.63	468.75	230.63	468.75	1.0201	28352	3815.6	3.855	0.99994	5.787e-05	0.00011574	0.0017614	True
chr2:51955934-51955957	NMI	33.218	91.358	33.218	91.358	1.4325	1690.1	227.57	3.8541	0.99994	5.8891e-05	0.00011778	0.0017782	True
chr2:21194434-21194457	ENKUR	135.72	296.91	135.72	296.91	1.1237	12992	1750.4	3.8528	0.99994	5.8421e-05	0.00011684	0.0017723	True
chr10:76470404-76470427	MCM3AP	61.691	152.26	61.691	152.26	1.2897	4101.7	554.86	3.8451	0.99994	6.052e-05	0.00012104	0.001818	True
chr5:91028364-91028387	EPGN	43.658	114.2	43.658	114.2	1.3671	2487.9	336.83	3.8435	0.99994	6.1172e-05	0.00012234	0.0018316	True
chr17:37952694-37952717	OLFR761	315.1	613.41	315.1	613.41	0.95882	44494	6047.9	3.8359	0.99994	6.2565e-05	0.00012513	0.0018672	True
chr1:11562958-11562981	A830018L16RIK	126.23	277.34	126.23	277.34	1.1294	11417	1574.1	3.8086	0.99993	6.9916e-05	0.00013983	0.0020798	True
chr12:73700224-73700247	PRKCH	46.505	119.64	46.505	119.64	1.3445	2674	368.91	3.8075	0.99993	7.0734e-05	0.00014147	0.0020974	True
chr5:100857144-100857167	AGPAT9	120.53	266.46	120.53	266.46	1.138	10647	1471.3	3.8044	0.99993	7.1132e-05	0.00014226	0.0021024	True
chr5:137747324-137747347	TSC22D4	60.742	149	60.742	149	1.2807	3894.9	542.54	3.7892	0.99992	7.5923e-05	0.00015185	0.0022357	True
chr14:14120148-14120171	PSMD6	124.33	0	124.33	0	-6.9696	7729	1539.6	3.7866	7.6373e-05	0.99992	0.00015275	0.0022357	False
chr2:125249171-125249194	DUT	124.33	1.0876	124.33	1.0876	-5.9077	7594.4	1539.6	3.7866	7.6373e-05	0.99992	0.00015275	0.0022357	False
chr2:165381705-165381728	ZFP334	76.876	180.54	76.876	180.54	1.221	5373.2	763.57	3.7515	0.99991	8.8118e-05	0.00017624	0.0025714	True
chr19:12099190-12099213	OLFR1427	46.505	118.55	46.505	118.55	1.3314	2595.1	368.91	3.7509	0.99991	8.8793e-05	0.00017759	0.0025829	True
chrX:150557384-150557407	ALAS2	69.283	165.31	69.283	165.31	1.2427	4611	656.54	3.7479	0.99991	8.9481e-05	0.00017896	0.0025865	True
chr4:132731048-132731071	XKR8	120.53	264.29	120.53	264.29	1.1262	10332	1471.3	3.7477	0.99991	8.9307e-05	0.00017861	0.0025865	True
chr7:19386755-19386778	ERCC2	55.996	138.13	55.996	138.13	1.2874	3372.6	482.31	3.7397	0.99991	9.2627e-05	0.00018525	0.0026691	True
chr5:33661581-33661604	TACC3	43.658	112.02	43.658	112.02	1.3396	2336.9	336.83	3.725	0.9999	9.8512e-05	0.00019702	0.0028209	True
chr6:130063120-130063143	KLRA4	417.6	774.37	417.6	774.37	0.88932	63643	9174.8	3.7247	0.9999	9.7771e-05	0.00019554	0.0028085	True
chr8:4187260-4187283	EVI5L	58.843	143.56	58.843	143.56	1.2724	3588.7	518.18	3.7217	0.9999	9.9415e-05	0.00019883	0.0028292	True
chr2:93642825-93642848	ALX4	35.116	93.533	35.116	93.533	1.3882	1706.3	246.41	3.7215	0.9999	0.0001003	0.00020061	0.0028298	True
chr5:21742802-21742825	PMPCB	295.17	25.015	295.17	25.015	-3.509	36491	5491.3	3.7206	9.9386e-05	0.9999	0.00019877	0.0028292	False
chr15:76723675-76723698	C030006K11RIK	54.098	133.77	54.098	133.77	1.2905	3174.2	458.86	3.7196	0.9999	0.00010036	0.00020072	0.0028298	True
chr7:119500441-119500464	PDILT	110.09	243.62	110.09	243.62	1.1388	8914.9	1288.8	3.7195	0.9999	9.9914e-05	0.00019983	0.0028298	True
chr19:28897545-28897568	SLC1A1	18.033	54.38	18.033	54.38	1.5409	660.56	95.563	3.7182	0.9999	0.00010372	0.00020743	0.0028803	True
chr4:115785169-115785192	ATPAF1	95.858	216.43	95.858	216.43	1.1666	7269.1	1052.9	3.7159	0.9999	0.00010141	0.00020282	0.0028506	True
chr19:10517256-10517279	SDHAF2	34.167	91.358	34.167	91.358	1.393	1635.4	236.93	3.7155	0.9999	0.00010275	0.00020549	0.0028697	True
chr8:66704048-66704071	NPY1R	149.01	315.4	149.01	315.4	1.0767	13844	2007.3	3.714	0.9999	0.00010207	0.00020413	0.0028603	True
chr17:27885015-27885038	UHRF1BP1	76.876	179.45	76.876	179.45	1.2124	5261.1	763.57	3.7122	0.9999	0.00010302	0.00020605	0.0028697	True
chrX:167515831-167515854	FRMPD4	109.14	241.45	109.14	241.45	1.1383	8751.9	1272.6	3.7087	0.9999	0.00010426	0.00020853	0.0028867	True
chr6:32215220-32215243	PLXNA4	39.862	103.32	39.862	103.32	1.3522	2013.6	295.54	3.6914	0.99989	0.00011265	0.00022529	0.0031001	True
chr2:23155677-23155700	MASTL	111.04	1.0876	111.04	1.0876	-5.7461	6045.1	1305	3.6907	0.00011181	0.99989	0.00022363	0.0030865	False
chr18:25504904-25504927	CELF4	22.778	65.256	22.778	65.256	1.4784	902.18	132.96	3.6839	0.99988	0.00011768	0.00023535	0.0032193	True
chr11:49460069-49460092	OLFR1387	159.45	332.81	159.45	332.81	1.0569	15027	2217	3.6818	0.99988	0.00011584	0.00023169	0.0031786	True
chr4:114986964-114986987	CMPK1	24.676	69.606	24.676	69.606	1.4594	1009.4	148.95	3.6814	0.99988	0.00011853	0.00023706	0.003233	True
chr18:25679400-25679423	CELF4	79.723	183.8	79.723	183.8	1.1949	5416.4	805.03	3.6683	0.99988	0.00012239	0.00024478	0.0033285	True
chr12:112972260-112972283	BRF1	107.25	0	107.25	0	-6.7582	5750.9	1240.4	3.6616	0.00012532	0.99987	0.00025064	0.003398	False
chr3:96651857-96651880	ITGA10	65.487	155.53	65.487	155.53	1.2353	4053.6	605.01	3.6606	0.99987	0.00012631	0.00025262	0.0034148	True
chr17:10777153-10777176	PACRG	260.05	506.82	260.05	506.82	0.95999	30448	4554.7	3.6565	0.99987	0.00012786	0.00025572	0.0034466	True
chr16:44005458-44005481	GRAMD1C	128.13	274.07	128.13	274.07	1.091	10650	1608.9	3.6386	0.99986	0.00013716	0.00027432	0.0036779	True
chr19:37387190-37387213	KIF11	197.41	8.7008	197.41	8.7008	-4.3542	17806	3034.6	3.6383	0.00013724	0.99986	0.00027448	0.0036779	False
chr8:43521712-43521735	ADAM26B	94.909	212.08	94.909	212.08	1.1517	6864.8	1037.7	3.6374	0.99986	0.00013795	0.0002759	0.0036797	True
chr17:80227833-80227856	GEMIN6	518.2	109.85	518.2	109.85	-2.2277	83376	12635	3.6366	0.00013811	0.99986	0.00027622	0.0036797	False
chr2:71308099-71308122	SLC25A12	79.723	182.72	79.723	182.72	1.1864	5303.8	805.03	3.63	0.99986	0.00014209	0.00028417	0.0037747	True
chr10:123704437-123704460	FAM19A2	62.64	149	62.64	149	1.237	3729.1	567.27	3.626	0.99986	0.00014456	0.00028911	0.0038183	True
